contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,expirationDate,T,impliedVolatilityNoAssumptions,moneyness
MSFT250703C00555000,2025-06-13 15:49:45+00:00,555.0,0.02,0.0,0.01,0.0,0.0,,2.0,0.257819921875,False,REGULAR,USD,2025-07-03,8.0,-0.09424106428964682,1.1274300940262802
MSFT250703C00570000,2025-06-25 14:43:13+00:00,570.0,0.01,,,-0.01,-50.0,,,0.0,False,REGULAR,USD,2025-07-03,8.0,-0.0793874245418446,1.1579011776486121
MSFT250711C00350000,2025-06-25 14:32:17+00:00,350.0,144.35,142.3,144.9,2.6500092,1.8701547,2.0,2876.0,0.9062509375,True,REGULAR,USD,2025-07-11,16.0,-1770.0321925131377,0.7109919511877443
MSFT250711C00355000,2025-06-13 16:16:27+00:00,355.0,124.27,136.8,139.4,0.0,0.0,3.0,3.0,0.8032246240234374,True,REGULAR,USD,2025-07-11,16.0,-0.001321230942507079,0.7211489790618549
MSFT250711C00365000,2025-06-12 14:19:47+00:00,365.0,113.11,126.55,129.95,0.0,0.0,3.0,7.0,0.7666038964843751,True,REGULAR,USD,2025-07-11,16.0,2.686800393749315e+33,0.7414630348100761
MSFT250711C00370000,2025-06-16 15:19:06+00:00,370.0,111.49,121.85,124.7,0.0,0.0,2.0,2.0,0.7402369726562499,True,REGULAR,USD,2025-07-11,16.0,1.600728959019288e+85,0.7516200626841868
MSFT250711C00380000,2025-06-16 16:55:29+00:00,380.0,111.75,111.3,114.35,10.019997,9.849598,4.0,1.0,0.6147499462890625,True,REGULAR,USD,2025-07-11,16.0,-1.0638273737373405e+39,0.7719341184324081
MSFT250711C00385000,2025-06-24 14:35:02+00:00,385.0,109.95,106.95,109.4,5.7299957,5.497981,1.0,3.0,0.6401403173828125,True,REGULAR,USD,2025-07-11,16.0,-1.4479177430894944e+19,0.7820911463065187
MSFT250711C00390000,2025-06-23 19:41:49+00:00,390.0,97.04,101.5,104.65,0.0,0.0,5.0,6.0,0.5988809643554689,True,REGULAR,USD,2025-07-11,16.0,7.090577547206217e+31,0.7922481741806293
MSFT250711C00395000,2025-06-12 19:50:01+00:00,395.0,85.83,96.95,99.75,0.0,0.0,2.0,3.0,0.6040078662109377,True,REGULAR,USD,2025-07-11,16.0,8.099877259872797e+16,0.80240520205474
MSFT250711C00400000,2025-06-23 19:50:30+00:00,400.0,87.51,92.25,94.35,0.0,0.0,20.0,41.0,0.5700726586914062,True,REGULAR,USD,2025-07-11,16.0,16341079.740197007,0.8125622299288506
MSFT250711C00405000,2025-06-23 17:29:22+00:00,405.0,81.33,87.15,90.15,0.0,0.0,2.0,40.0,0.5755657678222657,True,REGULAR,USD,2025-07-11,16.0,-6622.810947061596,0.8227192578029612
MSFT250711C00410000,2025-06-20 14:46:55+00:00,410.0,72.0,82.1,84.7,0.0,0.0,1.0,5.0,0.5235643347167969,True,REGULAR,USD,2025-07-11,16.0,-0.4738332945514561,0.8328762856770718
MSFT250711C00415000,2025-06-24 14:37:30+00:00,415.0,74.08,77.45,79.75,0.0,0.0,1.0,14.0,0.5129443237304687,True,REGULAR,USD,2025-07-11,16.0,-0.38491846580271605,0.8430333135511825
MSFT250711C00420000,2025-06-20 16:37:32+00:00,420.0,61.18,72.65,74.45,0.0,0.0,1.0,35.0,0.5445602185058593,True,REGULAR,USD,2025-07-11,16.0,-0.5023648830232817,0.8531903414252932
MSFT250711C00425000,2025-06-24 13:42:42+00:00,425.0,65.41,66.85,69.45,0.0,0.0,1.0,19.0,0.5133105310058592,True,REGULAR,USD,2025-07-11,16.0,-0.38331376955556434,0.8633473692994037
MSFT250711C00430000,2025-06-25 15:17:48+00:00,430.0,64.42,62.0,65.3,2.4299965,3.9199812,2.0,42.0,0.5285691674804689,True,REGULAR,USD,2025-07-11,16.0,-0.353114626406745,0.8735043971735144
MSFT250711C00435000,2025-06-25 19:51:36+00:00,435.0,57.9,57.95,59.95,0.45000076,0.78329116,25.0,115.0,0.4777884252929688,True,REGULAR,USD,2025-07-11,16.0,-0.3733136955226888,0.883661425047625
MSFT250711C00440000,2025-06-25 13:42:07+00:00,440.0,52.57,51.95,54.6,2.6699982,5.3506975,5.0,50.0,0.4276180285644532,True,REGULAR,USD,2025-07-11,16.0,-0.3834569116900842,0.8938184529217357
MSFT250711C00445000,2025-06-25 13:42:07+00:00,445.0,49.26,47.75,50.1,6.289997,14.638112,3.0,34.0,0.41986664123535156,True,REGULAR,USD,2025-07-11,16.0,-0.3754678362429483,0.9039754807958463
MSFT250711C00450000,2025-06-25 16:54:58+00:00,450.0,42.31,42.1,45.15,0.7100029,1.7067378,7.0,95.0,0.3890441955566406,True,REGULAR,USD,2025-07-11,16.0,-0.4007377730975961,0.9141325086699569
MSFT250711C00455000,2025-06-25 17:33:05+00:00,455.0,38.12,38.2,40.2,1.1199989,3.027024,5.0,114.0,0.35767243896484374,True,REGULAR,USD,2025-07-11,16.0,-0.4007038881529881,0.9242895365440675
MSFT250711C00457500,2025-06-23 16:35:15+00:00,457.5,25.0,36.7,38.05,0.0,0.0,,,0.35455967712402336,True,REGULAR,,2025-07-11,16.0,-0.5477788875121218,0.9293680504811228
MSFT250711C00460000,2025-06-25 18:23:24+00:00,460.0,32.55,32.75,34.7,0.05999756,0.18466468,21.0,154.0,0.30359583129882806,True,REGULAR,USD,2025-07-11,16.0,-0.4140370848572516,0.9344465644181782
MSFT250711C00465000,2025-06-25 18:23:24+00:00,465.0,27.75,28.0,29.85,-0.45000076,-1.5957474,38.0,408.0,0.2761302856445312,True,REGULAR,USD,2025-07-11,16.0,-0.4201854104859965,0.9446035922922889
MSFT250711C00467500,2025-06-24 13:31:23+00:00,467.5,24.3,25.85,29.2,0.0,0.0,,,0.3220892987060546,True,REGULAR,,2025-07-11,16.0,-0.43403175792157717,0.9496821062293441
MSFT250711C00470000,2025-06-25 18:44:57+00:00,470.0,24.5,23.85,25.65,1.6000004,6.986901,28.0,831.0,0.26923338195800783,True,REGULAR,USD,2025-07-11,16.0,-0.41168524090866043,0.9547606201663994
MSFT250711C00472500,2025-06-24 14:34:38+00:00,472.5,18.33,22.95,23.75,0.0,0.0,,,0.26959958923339844,True,REGULAR,,2025-07-11,16.0,-0.4533884804565901,0.9598391341034548
MSFT250711C00475000,2025-06-25 19:40:46+00:00,475.0,19.14,19.4,20.45,1.0999985,6.0975523,42.0,601.0,0.22565471618652344,True,REGULAR,USD,2025-07-11,16.0,-0.4233529834265173,0.9649176480405101
MSFT250711C00477500,2025-06-25 14:33:44+00:00,477.5,18.76,17.8,18.9,1.9099998,11.33531,8.0,,0.23462679443359374,True,REGULAR,USD,2025-07-11,16.0,-0.40817561825393234,0.9699961619775654
MSFT250711C00480000,2025-06-25 19:23:28+00:00,480.0,14.84,15.7,15.85,0.53999996,3.7762234,48.0,735.0,0.1986164123535156,True,REGULAR,USD,2025-07-11,16.0,-0.4252129119112557,0.9750746759146207
MSFT250711C00482500,2025-06-24 19:54:40+00:00,482.5,14.08,14.2,14.4,1.7299995,14.008093,34.0,,0.20618469604492184,True,REGULAR,,2025-07-11,16.0,-0.4136504489932757,0.980153189851676
MSFT250711C00485000,2025-06-25 19:49:49+00:00,485.0,11.55,10.85,12.45,1.1100006,10.63219,185.0,593.0,0.19760934234619143,True,REGULAR,USD,2025-07-11,16.0,-0.4181187794705151,0.9852317037887314
MSFT250711C00487500,2025-06-25 14:37:23+00:00,487.5,10.8,10.25,10.4,2.1999998,25.581392,,,0.18451743225097655,True,REGULAR,,2025-07-11,16.0,-0.4073363036720664,0.9903102177257866
MSFT250711C00490000,2025-06-25 19:55:00+00:00,490.0,7.99,8.2,8.75,1.04,14.964029,768.0,924.0,0.17878018493652342,True,REGULAR,USD,2025-07-11,16.0,-0.41410944866807636,0.9953887316628419
MSFT250711C00492500,2025-06-25 14:48:39+00:00,492.5,7.13,7.25,7.35,1.4300003,25.087725,,,0.176064147644043,False,REGULAR,,2025-07-11,16.0,-0.4048174387653036,1.0004672455998973
MSFT250711C00495000,2025-06-25 19:58:44+00:00,495.0,5.28,5.35,5.5,0.8300004,18.651695,1504.0,1498.0,0.15946275115966796,False,REGULAR,USD,2025-07-11,16.0,-0.4038171452610816,1.0055457595369526
MSFT250711C00500000,2025-06-25 19:58:50+00:00,500.0,3.19,2.94,3.3,0.51,19.02985,798.0,1057.0,0.15076532836914067,False,REGULAR,USD,2025-07-11,16.0,-0.39019807100411347,1.0157027874110633
MSFT250711C00505000,2025-06-25 19:58:46+00:00,505.0,1.79,1.64,1.95,0.31999993,21.768702,340.0,660.0,0.14905636108398437,False,REGULAR,USD,2025-07-11,16.0,-0.37368188084936066,1.025859815285174
MSFT250711C00510000,2025-06-25 19:58:12+00:00,510.0,0.95,0.98,1.14,0.21999997,30.13698,418.0,998.0,0.15046015563964849,False,REGULAR,USD,2025-07-11,16.0,-0.35591023263076754,1.0360168431592844
MSFT250711C00515000,2025-06-25 19:59:49+00:00,515.0,0.53,0.34,0.56,0.20999998,65.62499,778.0,998.0,0.14722532470703126,False,REGULAR,USD,2025-07-11,16.0,-0.33808201449055586,1.0461738710333952
MSFT250711C00520000,2025-06-25 19:58:57+00:00,520.0,0.28,0.01,0.52,0.099999994,55.55555,246.0,218.0,0.16773293212890628,False,REGULAR,USD,2025-07-11,16.0,-0.32151447274563844,1.0563308989075058
MSFT250711C00525000,2025-06-25 19:17:46+00:00,525.0,0.11,0.16,0.21,0.009999998,9.999997,127.0,345.0,0.1596763720703125,False,REGULAR,USD,2025-07-11,16.0,-0.3063784645780329,1.0664879267816163
MSFT250711C00530000,2025-06-25 19:48:40+00:00,530.0,0.08,0.09,0.18,0.009999998,14.285711,2.0,101.0,0.17432466308593753,False,REGULAR,USD,2025-07-11,16.0,-0.29216455914249645,1.076644954655727
MSFT250711C00535000,2025-06-25 17:14:21+00:00,535.0,0.05,0.05,0.08,-0.009999998,-16.666662,4.0,56.0,0.1713950048828125,False,REGULAR,USD,2025-07-11,16.0,-0.2792616172085554,1.0868019825298376
MSFT250711C00540000,2025-06-25 17:06:26+00:00,540.0,0.03,0.02,0.24,0.01,50.0,24.0,44.0,0.22022264160156246,False,REGULAR,USD,2025-07-11,16.0,-0.26741893694615654,1.0969590104039484
MSFT250711C00550000,2025-06-20 16:41:21+00:00,550.0,0.02,0.02,0.27,0.0,0.0,3.0,5.0,0.26099371826171874,False,REGULAR,USD,2025-07-11,16.0,-0.24630913861774764,1.1172730661521695
MSFT250711C00555000,2025-06-04 18:11:08+00:00,555.0,0.04,0.0,0.27,0.0,0.0,,1.0,0.27857166748046874,False,REGULAR,USD,2025-07-11,16.0,-0.23678223112018182,1.1274300940262802
MSFT250711C00560000,2025-06-11 16:11:14+00:00,560.0,0.04,0.0,0.26,0.0,0.0,,1.0,0.29395237304687494,False,REGULAR,USD,2025-07-11,16.0,-0.22793878652392313,1.1375871219003908
MSFT250711C00580000,2025-06-09 17:42:24+00:00,580.0,0.03,0.0,0.24,0.0,0.0,1.0,1.0,0.35596347167968745,False,REGULAR,USD,2025-07-11,16.0,-0.19749774090836217,1.1782152333968334
MSFT250711C00600000,2025-06-20 13:31:20+00:00,600.0,0.03,0.0,0.23,0.0,0.0,1.0,0.0,0.4145566357421875,False,REGULAR,USD,2025-07-11,16.0,-0.17282692987431328,1.2188433448932758
MSFT250718C00180000,2025-06-20 19:47:12+00:00,180.0,297.95,311.2,313.95,0.0,0.0,4.0,5.0,1.6171894140625,True,REGULAR,USD,2025-07-18,23.0,-8.404780726697988e+21,0.36565300346798274
MSFT250718C00185000,2025-06-03 13:30:02+00:00,185.0,278.55,306.25,308.85,0.0,0.0,,1.0,1.5585959570312498,True,REGULAR,USD,2025-07-18,23.0,-0.00398104089315679,0.3758100313420934
MSFT250718C00190000,2025-05-08 15:29:53+00:00,190.0,250.95,279.85,283.3,0.0,0.0,1.0,2.0,1.0000000000000003e-05,True,REGULAR,USD,2025-07-18,23.0,-8099.220424711623,0.38596705921620406
MSFT250718C00195000,2025-05-08 15:29:53+00:00,195.0,246.0,275.2,278.3,0.0,0.0,,1.0,1.0000000000000003e-05,True,REGULAR,USD,2025-07-18,23.0,-39048.67240850797,0.39612408709031466
MSFT250718C00200000,2025-06-03 13:30:19+00:00,200.0,264.17,291.3,294.0,0.0,0.0,1.0,3.0,1.4970728271484375,True,REGULAR,USD,2025-07-18,23.0,0.004687682657130765,0.4062811149644253
MSFT250718C00210000,2025-06-16 16:05:34+00:00,210.0,271.01,281.3,284.05,0.0,0.0,1.0,1.0,1.4326200244140623,True,REGULAR,USD,2025-07-18,23.0,-51269.485050824645,0.4265951707126466
MSFT250718C00220000,2025-05-14 18:34:25+00:00,220.0,233.5,253.9,257.7,0.0,0.0,7.0,11.0,1.0000000000000003e-05,True,REGULAR,USD,2025-07-18,23.0,4.0425424935625667e+179,0.44690922646086784
MSFT250718C00230000,2025-06-23 13:35:20+00:00,230.0,244.4,261.4,264.25,0.0,0.0,1.0,28.0,1.3461946752929683,True,REGULAR,USD,2025-07-18,23.0,-4022000.7614603546,0.4672232822090891
MSFT250718C00235000,2025-05-23 16:09:18+00:00,235.0,217.85,241.1,244.9,0.0,0.0,1.0,1.0,1.0000000000000003e-05,True,REGULAR,USD,2025-07-18,23.0,-0.0035777334314222586,0.4773803100831997
MSFT250718C00240000,2025-06-25 17:25:18+00:00,240.0,251.4,251.35,254.7,9.5,3.9272428,5.0,91.0,1.3344759838867182,True,REGULAR,USD,2025-07-18,23.0,-2.7948510716031167,0.48753733795731036
MSFT250718C00250000,2025-06-23 15:10:30+00:00,250.0,229.61,241.45,244.75,0.0,0.0,14.0,22.0,1.2836949877929684,True,REGULAR,USD,2025-07-18,23.0,-528.5499609484875,0.5078513937055317
MSFT250718C00255000,2025-06-02 15:03:53+00:00,255.0,207.4,236.45,239.2,0.0,0.0,1.0,1.0,1.1782267651367184,True,REGULAR,USD,2025-07-18,23.0,-3.5676404196766133e+30,0.5180084215796422
MSFT250718C00260000,2025-06-12 15:03:52+00:00,260.0,218.56,231.45,234.2,0.0,0.0,1.0,9.0,1.1464886425781249,True,REGULAR,USD,2025-07-18,23.0,-579.1947086721917,0.5281654494537529
MSFT250718C00265000,2025-05-27 17:41:10+00:00,265.0,195.95,226.5,229.2,0.0,0.0,,7.0,1.1225629809570314,True,REGULAR,USD,2025-07-18,23.0,-1.453792639200454e+40,0.5383224773278635
MSFT250718C00270000,2025-06-16 15:13:30+00:00,270.0,210.5,221.5,224.8,0.0,0.0,1.0,106.0,1.1623577038574218,True,REGULAR,USD,2025-07-18,23.0,6.356649621592094e+33,0.5484795052019742
MSFT250718C00275000,2025-06-02 16:45:46+00:00,275.0,187.62,216.5,219.8,0.0,0.0,3.0,10.0,1.1306195812988284,True,REGULAR,USD,2025-07-18,23.0,-1.0788930936835987e+26,0.5586365330760847
MSFT250718C00280000,2025-05-30 16:28:40+00:00,280.0,213.9,211.55,214.25,35.199997,19.697817,19.0,25.0,1.0449266503906252,True,REGULAR,USD,2025-07-18,23.0,-2.0481046263831995,0.5687935609501954
MSFT250718C00285000,2025-05-27 14:48:55+00:00,285.0,174.68,206.55,209.15,0.0,0.0,1.0,1.0,1.0029346728515625,True,REGULAR,USD,2025-07-18,23.0,-1.0229856668964646e+68,0.5789505888243061
MSFT250718C00290000,2025-06-25 17:09:55+00:00,290.0,201.78,201.75,204.65,28.330002,16.333239,1.0,104.0,1.0478563232421876,True,REGULAR,USD,2025-07-18,23.0,-2.2287241861352904,0.5891076166984167
MSFT250718C00300000,2025-06-16 17:30:12+00:00,300.0,181.46,192.55,194.95,0.0,0.0,1.0,368.0,1.0703171484375003,True,REGULAR,USD,2025-07-18,23.0,311437949.9530497,0.6094216724466379
MSFT250718C00305000,2025-06-20 17:02:30+00:00,305.0,176.24,187.25,189.5,0.0,0.0,1.0,2.0,0.9873048144531251,True,REGULAR,USD,2025-07-18,23.0,12082684337864.904,0.6195787003207486
MSFT250718C00310000,2025-06-16 14:26:17+00:00,310.0,171.5,182.1,184.15,0.0,0.0,1.0,86.0,0.9179695703125,True,REGULAR,USD,2025-07-18,23.0,11421387430216.77,0.6297357281948592
MSFT250718C00315000,2025-05-30 18:18:32+00:00,315.0,145.95,176.95,179.5,0.0,0.0,2.0,2.0,0.9062509375,True,REGULAR,USD,2025-07-18,23.0,-6.10505134533317e+192,0.6398927560689699
MSFT250718C00320000,2025-06-23 17:54:45+00:00,320.0,168.09,171.55,175.05,0.0,0.0,5.0,79.0,0.8896495410156249,True,REGULAR,USD,2025-07-18,23.0,-2.8377729889529903,0.6500497839430804
MSFT250718C00325000,2025-06-18 13:54:49+00:00,325.0,153.82,167.6,169.3,0.0,0.0,4.0,115.0,0.8825695336914061,True,REGULAR,USD,2025-07-18,23.0,-1395.1467965655997,0.6602068118171911
MSFT250718C00330000,2025-06-20 19:22:16+00:00,330.0,149.18,161.6,164.8,0.0,0.0,20.0,59.0,0.8200701586914061,True,REGULAR,USD,2025-07-18,23.0,-1831.8541754789987,0.6703638396913018
MSFT250718C00335000,2025-06-02 19:53:45+00:00,335.0,128.64,157.35,159.75,0.0,0.0,3.0,107.0,0.8391129370117187,True,REGULAR,USD,2025-07-18,23.0,0.00156373931005388,0.6805208675654124
MSFT250718C00340000,2025-06-24 16:45:24+00:00,340.0,154.22,151.8,154.65,1.6699982,1.0947218,30.0,80.0,0.7702659692382813,True,REGULAR,USD,2025-07-18,23.0,-2.176626870700066,0.690677895439523
MSFT250718C00345000,2025-06-20 14:45:02+00:00,345.0,136.8,147.45,150.2,0.0,0.0,1.0,451.0,0.8137225659179688,True,REGULAR,USD,2025-07-18,23.0,-1305.9642416054198,0.7008349233136336
MSFT250718C00350000,2025-06-25 15:54:22+00:00,350.0,142.94,141.9,144.7,1.5899963,1.1248647,6.0,3332.0,0.7277859252929688,True,REGULAR,USD,2025-07-18,23.0,-2.4667235012065336,0.7109919511877443
MSFT250718C00355000,2025-06-25 14:35:24+00:00,355.0,139.9,137.7,140.05,21.999992,18.659874,20.0,199.0,0.7633080310058593,True,REGULAR,USD,2025-07-18,23.0,-2.279647620955704,0.7211489790618549
MSFT250718C00360000,2025-06-25 14:36:28+00:00,360.0,134.85,132.55,135.55,17.680008,15.089193,1.0,494.0,0.7517114672851561,True,REGULAR,USD,2025-07-18,23.0,-2.377060334039555,0.7313060069359655
MSFT250718C00365000,2025-06-20 18:11:07+00:00,365.0,115.49,127.1,129.35,0.0,0.0,4.0,739.0,0.6420934228515626,True,REGULAR,USD,2025-07-18,23.0,-405137024.0399126,0.7414630348100761
MSFT250718C00370000,2025-06-25 16:53:26+00:00,370.0,121.86,122.85,125.3,-0.40000153,-0.32717285,1.0,563.0,0.6989776196289064,True,REGULAR,USD,2025-07-18,23.0,-3.2948419766436015,0.7516200626841868
MSFT250718C00375000,2025-06-25 14:31:12+00:00,375.0,120.02,117.15,119.55,12.969994,12.115828,10.0,829.0,0.6063271789550781,True,REGULAR,USD,2025-07-18,23.0,-2.863662974811209,0.7617770905582975
MSFT250718C00380000,2025-06-25 19:55:53+00:00,380.0,113.61,112.65,115.3,1.6100006,1.4375006,2.0,1124.0,0.6374547973632813,True,REGULAR,USD,2025-07-18,23.0,3692480104.1179543,0.7719341184324081
MSFT250718C00385000,2025-06-23 18:58:25+00:00,385.0,110.77,107.2,109.55,8.089996,7.8788433,3.0,508.0,0.5593305786132813,True,REGULAR,USD,2025-07-18,23.0,-3.2052663028178494,0.7820911463065187
MSFT250718C00390000,2025-06-25 18:37:07+00:00,390.0,102.0,103.1,105.35,0.75,0.7407407,3.0,1255.0,0.6029092443847659,True,REGULAR,USD,2025-07-18,23.0,-2060.2083457115436,0.7922481741806293
MSFT250718C00395000,2025-06-25 17:40:30+00:00,395.0,96.43,97.15,100.35,-1.0699997,-1.0974356,10.0,1250.0,0.5421188366699221,True,REGULAR,USD,2025-07-18,23.0,-180573.36049986267,0.80240520205474
MSFT250718C00400000,2025-06-25 19:46:54+00:00,400.0,93.0,93.1,94.5,1.0999985,1.1969515,32.0,2019.0,0.5205126074218749,True,REGULAR,USD,2025-07-18,23.0,-226317.11363014343,0.8125622299288506
MSFT250718C00405000,2025-06-25 16:46:52+00:00,405.0,87.4,88.1,90.6,-0.8499985,-0.96317106,10.0,840.0,0.5316208947753907,True,REGULAR,USD,2025-07-18,23.0,-33107060358.12236,0.8227192578029612
MSFT250718C00410000,2025-06-25 19:21:47+00:00,410.0,82.92,83.25,84.6,-0.26000214,-0.3125777,14.0,2500.0,0.5195970892333983,True,REGULAR,USD,2025-07-18,23.0,-6.888533927515062e+17,0.8328762856770718
MSFT250718C00415000,2025-06-25 15:59:22+00:00,415.0,77.58,78.35,79.55,-0.019996643,-0.02576887,22.0,2436.0,0.4901174035644532,True,REGULAR,USD,2025-07-18,23.0,-1.47142675719067e+80,0.8430333135511825
MSFT250718C00420000,2025-06-25 19:21:47+00:00,420.0,74.03,73.4,74.75,1.5599976,2.1526115,41.0,8361.0,0.4738822143554688,True,REGULAR,USD,2025-07-18,23.0,-2.4036288195702556e+196,0.8531903414252932
MSFT250718C00425000,2025-06-25 19:20:15+00:00,425.0,68.4,68.45,69.9,1.4300003,2.135285,189.0,2029.0,0.4542290905761719,True,REGULAR,USD,2025-07-18,23.0,2.093967589329118e+103,0.8633473692994037
MSFT250718C00430000,2025-06-25 15:45:16+00:00,430.0,63.5,63.45,64.75,1.0999985,1.762818,53.0,5160.0,0.42017181396484377,True,REGULAR,USD,2025-07-18,23.0,1931476720505045.5,0.8735043971735144
MSFT250718C00435000,2025-06-25 17:43:40+00:00,435.0,58.15,58.6,59.8,0.20000076,0.34512642,48.0,4574.0,0.39551385742187506,True,REGULAR,USD,2025-07-18,23.0,1918.6971565182098,0.883661425047625
MSFT250718C00440000,2025-06-25 19:31:07+00:00,440.0,53.26,53.7,55.0,0.43999863,0.8330152,11.0,4120.0,0.3768983209228516,True,REGULAR,USD,2025-07-18,23.0,-2.9348869278378857,0.8938184529217357
MSFT250718C00445000,2025-06-25 19:32:46+00:00,445.0,48.29,48.7,50.45,0.09000015,0.18672231,8.0,1824.0,0.36664451721191404,True,REGULAR,USD,2025-07-18,23.0,-2.7014087609694553,0.9039754807958463
MSFT250718C00450000,2025-06-25 19:34:27+00:00,450.0,44.28,44.25,44.85,1.6800003,3.943663,81.0,6942.0,0.3161079132080078,True,REGULAR,USD,2025-07-18,23.0,-2.662218505650405,0.9141325086699569
MSFT250718C00455000,2025-06-25 19:34:27+00:00,455.0,38.8,39.5,40.65,1.1499977,3.0544426,18.0,2319.0,0.3162299822998046,True,REGULAR,USD,2025-07-18,23.0,-2.719039947205619,0.9242895365440675
MSFT250718C00457500,2025-06-24 19:59:25+00:00,457.5,35.41,37.55,38.45,0.0,0.0,,,0.31116411499023433,True,REGULAR,,2025-07-18,23.0,-2.7819259004958927,0.9293680504811228
MSFT250718C00460000,2025-06-25 19:43:34+00:00,460.0,34.9,34.7,35.95,1.8300018,5.533722,76.0,3033.0,0.29621065124511714,True,REGULAR,USD,2025-07-18,23.0,-2.7171130653751265,0.9344465644181782
MSFT250718C00462500,2025-06-24 17:44:11+00:00,462.5,31.75,32.45,34.05,0.0,0.0,,,0.2985909985351562,True,REGULAR,,2025-07-18,23.0,-2.7713178953064665,0.9395250783552335
MSFT250718C00465000,2025-06-25 19:26:14+00:00,465.0,29.55,30.15,31.25,1.1799984,4.1593175,117.0,3119.0,0.27448235290527345,True,REGULAR,USD,2025-07-18,23.0,-2.7834831311123036,0.9446035922922889
MSFT250718C00467500,2025-06-23 18:29:39+00:00,467.5,23.8,28.45,29.1,0.0,0.0,,,0.2683788983154296,True,REGULAR,,2025-07-18,23.0,-2.9572314998526488,0.9496821062293441
MSFT250718C00470000,2025-06-25 19:34:53+00:00,470.0,24.97,25.6,26.15,1.0499992,4.389629,175.0,7829.0,0.24030300720214842,True,REGULAR,USD,2025-07-18,23.0,-2.8174060679947885,0.9547606201663994
MSFT250718C00472500,2025-06-24 18:39:54+00:00,472.5,22.32,23.45,25.2,0.0,0.0,,,0.2633130310058594,True,REGULAR,USD,2025-07-18,23.0,-2.8513798826847228,0.9598391341034548
MSFT250718C00475000,2025-06-25 19:58:37+00:00,475.0,21.28,21.25,21.8,1.5799999,8.020305,732.0,5395.0,0.2241898870849609,True,REGULAR,USD,2025-07-18,23.0,-2.812537043095509,0.9649176480405101
MSFT250718C00477500,2025-06-25 14:28:26+00:00,477.5,20.7,19.8,20.05,2.7000008,15.000004,,,0.22461712890624996,True,REGULAR,,2025-07-18,23.0,-2.7530693157222124,0.9699961619775654
MSFT250718C00480000,2025-06-25 19:26:18+00:00,480.0,17.25,17.3,17.8,1.25,7.8125,260.0,9346.0,0.21210504699707028,True,REGULAR,USD,2025-07-18,23.0,-2.8244997670770293,0.9750746759146207
MSFT250718C00482500,2025-06-24 14:57:02+00:00,482.5,13.25,13.6,13.8,1.3000002,10.878662,,,0.16004257934570312,True,REGULAR,,2025-07-18,23.0,-2.921637199287777,0.980153189851676
MSFT250718C00485000,2025-06-25 19:51:13+00:00,485.0,13.3,13.45,13.6,1.4099998,11.858704,300.0,5213.0,0.1905598522949219,True,REGULAR,USD,2025-07-18,23.0,-2.8341383120444283,0.9852317037887314
MSFT250718C00487500,2025-06-25 15:04:00+00:00,487.5,11.9,11.9,12.1,0.8999996,8.181815,,,0.1900715759277344,True,REGULAR,,2025-07-18,23.0,-2.8131576155598923,0.9903102177257866
MSFT250718C00490000,2025-06-25 19:58:37+00:00,490.0,9.95,9.55,10.65,1.0,11.173184,961.0,7164.0,0.18851519500732422,True,REGULAR,USD,2025-07-18,23.0,-2.817595054457329,0.9953887316628419
MSFT250718C00492500,2025-06-25 14:42:27+00:00,492.5,9.15,8.95,9.1,1.6499996,21.999996,,,0.18293053405761717,False,REGULAR,,2025-07-18,23.0,-2.769729234532539,1.0004672455998973
MSFT250718C00495000,2025-06-25 19:57:38+00:00,495.0,7.04,7.05,7.4,0.84000015,13.54839,1506.0,6569.0,0.17218845397949223,False,REGULAR,USD,2025-07-18,23.0,-2.7820440398771926,1.0055457595369526
MSFT250718C00500000,2025-06-25 19:59:45+00:00,500.0,4.8,4.6,5.0,0.6000004,14.285724,3397.0,13552.0,0.16349103118896485,False,REGULAR,USD,2025-07-18,23.0,-2.716870592590384,1.0157027874110633
MSFT250718C00505000,2025-06-25 19:59:57+00:00,505.0,3.1,2.85,3.2,0.48000002,18.320612,3163.0,3579.0,0.15692981750488283,False,REGULAR,USD,2025-07-18,23.0,-2.627976569670893,1.025859815285174
MSFT250718C00510000,2025-06-25 19:58:48+00:00,510.0,1.98,1.8,2.1,0.46000004,30.26316,1003.0,24999.0,0.15680774841308598,False,REGULAR,USD,2025-07-18,23.0,-2.51352515432351,1.0360168431592844
MSFT250718C00515000,2025-06-25 19:50:28+00:00,515.0,1.19,0.85,1.29,0.36000007,43.373505,1267.0,2863.0,0.1554039538574219,False,REGULAR,USD,2025-07-18,23.0,-2.3849597885175444,1.0461738710333952
MSFT250718C00520000,2025-06-25 19:59:45+00:00,520.0,0.79,0.79,0.9,0.32000002,68.08511,5948.0,1208.0,0.161141201171875,False,REGULAR,USD,2025-07-18,23.0,-2.2395344134414232,1.0563308989075058
